"gene_name","sigma_b_sq_stationary","sigma_eps_sq_stationary","range_stationary","prop_spatial_stationary","log_ml_stationary","sigma_b_sq_nonstationary","sigma_eps_sq_nonstationary","range_nonstationary","prop_spatial_nonstationary","log_ml_nonstationary","log_bayes_factor","bayes_factor","bf_interpretation","dataset_name","dataset_file","n_spots","n_genes_total"
"RIPOR3",0.00208180606262333,0.227133936839709,68.5078896132236,0.00908229965474222,-2902.84161845283,5.23339383426937e-12,0.227490070249618,7469428.93764701,2.30049330434798e-11,-2905.63237532629,-2.79075687346676,0.0613747434162537,"Strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"PARD6B",0.00109265653130385,0.0789482113421902,269.929270705166,0.0136512329305426,-659.252722601481,4.13992845675217e-09,0.0790718165701206,307.495771283478,5.23565591329052e-08,-665.456098976291,-6.20337637480964,0.00202259007246962,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"BCAS4",6.59174222298527e-10,0.108541784537798,1.55031983171374,6.07299963882403e-09,-1332.4209535998,0.00728609346154755,0.106794792863365,56.2111133121311,0.0638677844840378,-1330.40653400994,2.01441958986402,7.49637514616653,"Moderate for nonstationary","HumanHeart","HumanHeart.rds",4247,36601
"ADNP",0.00342089965642635,0.342286620902187,553.12253355117,0.00989535793406712,-3781.64043225756,0.00260137410391889,0.342246304944708,767.766241313096,0.00754354534470295,-3787.63145725219,-5.9910249946256,0.00250109912274931,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"DPM1",0.00147132249736699,0.476894094640379,1043.27166109125,0.0030757292326241,-4482.8443114584,0.0123861851148793,0.474112572022867,253.525613512076,0.0254598494511104,-4488.52394133604,-5.6796298776344,0.00341482211156312,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"MOCS3",7.56392292999283e-06,0.0830700720516001,87.5133820570553,9.1046439168199e-05,-773.449452830803,3.52168266359919e-06,0.0831948951741963,614.497989983707,4.23287220676101e-05,-776.738883655005,-3.28943082420244,0.0372750594212019,"Strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"NFATC2",6.31987235065012e-07,0.0724323904088726,13.251242955887,8.72512583568477e-06,-473.893506057344,2.26729131833076e-07,0.0715287245705747,0.288104229325992,3.16975333362683e-06,-473.763078446772,0.130427610572667,1.13931546251447,"Anecdotal for nonstationary","HumanHeart","HumanHeart.rds",4247,36601
"ATP9A",0.000297699537824072,0.183264076882827,192.174347812317,0.00162179481822981,-2445.81967306338,5.38193862490788e-06,0.183073769781049,815.731582688175,2.93967858948164e-05,-2450.49078671219,-4.67111364880839,0.00936183791986698,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"ZFP64",0.00360663700183148,0.141974269800575,494.35217430062,0.0247741072716815,-1923.82935235566,0.00331060597753802,0.142012289912057,531.118697362921,0.0227810349998335,-1930.57518938636,-6.74583703070061,0.00117576411665482,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"TSHZ2",9.59229900243758e-13,0.128705584109603,755.048278854365,7.45290040733392e-12,-1695.78258008459,0.00649673978137017,0.127094067165126,60.184029544541,0.0486316381333946,-1700.69717456163,-4.91459447703642,0.00733869329773017,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"ZNF217",0.0103515075317008,0.126864604236613,240.430273966264,0.0754394465657146,-1686.8862494638,0.00641530833751889,0.126920781816,204.738621192007,0.0481138177228125,-1692.66852929599,-5.7822798321879,0.00308168167634057,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"PFDN4",0.0223640058868379,0.570244100827038,555.829086490666,0.037738271943073,-4888.08561238242,0.0216103687215489,0.568982404611536,425.160981843493,0.0365909806169622,-4895.06238138985,-6.97676900743045,0.000933313867039069,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"DOK5",3.27295744048623e-05,0.0644516512602603,658.093190074361,0.000507558171160538,-230.042271709567,0.00951906273633104,0.0636638051564701,147.1027127315,0.130072283451294,-234.225619797651,-4.18334808808393,0.0152473724660175,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"FAM210B",0.0117739789579926,0.604225924226097,1231.32456125347,0.0191136052085937,-5005.67435526958,0.00762584124388009,0.604410021148732,923.616381282899,0.0124597947807644,-5011.19195915943,-5.51760388984803,0.00401545790367712,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"AURKA",0.000590623092541436,0.0880079551046843,190.935279417707,0.00666628183611111,-894.987373248728,3.96089476525361e-06,0.0880666452304916,73.0362040022017,4.49740831761769e-05,-900.264483997953,-5.27711074922536,0.00510716537801776,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"CSTF1",1.60538746970596e-05,0.198180504666114,74.8920024393577,8.09997651586562e-05,-2612.43425149188,6.74004377272254e-05,0.198136324730207,145.114659510746,0.000340056362059382,-2617.72511496788,-5.29086347599923,0.00503740869971703,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"RTF2",0.019990704610226,0.518264247612625,488.262422380524,0.0371398433542871,-4681.97751967175,0.00367889591027848,0.520282555099942,365.758357373612,0.00702131025705308,-4685.698468945,-3.72094927324542,0.0242109741037834,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"BMP7",0.00371778999453038,0.17587846600366,576.817907127236,0.0207008212608165,-2378.54066641113,0.00554796890552781,0.175684298774161,233.71104434178,0.0306124785423606,-2385.23975306203,-6.69908665089224,0.00123203666853528,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"RAE1",0.00277487897733042,0.213927777603496,28.0030728108138,0.0128050067364792,-2777.16546695446,0.000684563647591237,0.214121608077601,74.4463873043882,0.00318689003250343,-2780.902285452,-3.7368184975312,0.0238297972156718,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"MTRNR2L3",0.000172947546862987,0.0574260190125834,169.05587483422,0.0030026154494368,16.7939158299928,1.18129053222669e-07,0.0574687059280129,16.8383176067798,2.05553280688966e-06,13.9618740807291,-2.83204174926375,0.0588924871398679,"Strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"AL109955.1",0.00498860989763394,0.0494924101192883,28.6228419862859,0.0915660150284344,329.333849156505,4.39641431699297e-05,0.0493645510261554,45.1736680849213,0.000889809034318528,321.717491575872,-7.61635758063244,0.000492331848196597,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"RBM38",0.0035294478389946,0.510532353393687,1249.47305458754,0.00686580452103473,-4637.83147413383,0.00084785460098893,0.507818849135724,193.503455984035,0.00166681757378754,-4641.84766537546,-4.01619124162244,0.0180214738292026,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"PCK1",0.00907220161553727,0.0457576452258301,216.615393258509,0.165461005969701,452.515905732904,3.08719086252786e-07,0.0442985113172831,0.314487308798599,6.96901375701041e-06,525.299690378307,72.7837846454029,4.07001531597995e+31,"Extreme for nonstationary","HumanHeart","HumanHeart.rds",4247,36601
"PMEPA1",9.99918398525565e-05,0.336969752586839,21.8200731119795,0.000296650297174042,-3742.41577323201,1.98149626952622e-05,0.337135911479188,201.734064331228,5.87709510509464e-05,-3747.6364094275,-5.22063619548862,0.00540389010210709,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"RAB22A",0.00232658904085387,0.253251076098818,305.297725879927,0.00910325649771625,-3137.907377443,0.000162184133017905,0.252968329225552,406.498959000923,0.000640713483593994,-3144.32599044531,-6.41861300230676,0.00163091674452753,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"VAPB",0.00856715024048485,0.40202432814143,372.505092261062,0.0208653873535,-4126.43082104123,0.000251923539223549,0.40235571268843,67.5271357425758,0.000625729659735265,-4130.3967549439,-3.96593390267572,0.0189503305814263,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"STX16",8.53586717520547e-07,0.281925168661526,175.684646578411,3.02769751693563e-06,-3361.79032846933,1.3292289594244e-05,0.288713023752906,46.2310618875662,4.60376794759762e-05,-3368.4415853351,-6.65125686577358,0.00129239671503401,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"NPEPL1",0.0265739595409177,0.271384938744894,273.864617538712,0.0891866619651247,-3315.68707550247,0.00758474072592165,0.271793812441161,217.256474031148,0.0271486148093322,-3318.66027467585,-2.97319917338109,0.0511394444046597,"Strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"GNAS",0.178391770013069,0.843465295607978,1074.32021070791,0.174576049835942,-5814.96372850118,0.173981932505577,0.843690773421642,1019.65170147164,0.170960596164421,-5823.2031144252,-8.23938592401919,0.000264046344198173,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"NELFCD",0.000290579368686262,0.251966929988007,131.160331333765,0.0011519156334624,-3123.07695133949,5.57296948867812e-09,0.252076921276376,4023.71258611963,2.2108209419773e-08,-3126.93514933446,-3.85819799496176,0.021105998391121,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"CTSZ",0.010975897699322,0.399347969644223,785.250211662306,0.026749352335706,-4131.06180494045,0.00471865842970226,0.398830577962891,13.3521758755582,0.0116928939622914,-4123.14293633506,7.91886860538762,2748.6594673378,"Extreme for nonstationary","HumanHeart","HumanHeart.rds",4247,36601
"ATP5F1E",0.389966301743853,0.73308092197084,811.344096925661,0.347239451297484,-5592.81122799365,0.390311207750489,0.73296946953397,805.331418787511,0.34747433623987,-5602.25605407905,-9.44482608539784,7.9097753417317e-05,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"PRELID3B",1.44598686021106e-06,0.391776100292696,24.9993574172019,3.69083648091272e-06,-4030.49159663068,5.31687955092485e-05,0.386343832593054,462.13207533542,0.000137601470296561,-4036.84572862547,-6.35413199478762,0.00173954447712161,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"PHACTR3",0.0073448067096588,0.228314769149148,257.97542439863,0.0311670199816509,-2922.73272236237,0.000640327624926707,0.228227173542542,475.745649707698,0.00279780930739555,-2929.672145901,-6.93942353863076,0.000968827928091817,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"SYCP2",1.39964088631457e-05,0.0539650869603351,343.68278331601,0.000259293192650478,145.383876853197,0.000364669853251609,0.0538150274481053,390.338870848971,0.00673074733554254,139.141337575036,-6.24253927816085,0.00194491057825111,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"FAM217B",0.0016450897789724,0.35966417002974,518.149105122543,0.00455313484033971,-3881.4685045592,0.000223700674763125,0.3601315461809,355.768642245504,0.000620778181294879,-3887.09027466262,-5.62177010342839,0.00361823079444572,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"PPP1R3D",0.000620741316560243,0.183422768977772,135.830142331656,0.00337279654994365,-2448.80329796957,0.000484262225578485,0.182412921550142,232.962549874036,0.00264772926286452,-2454.74350912487,-5.94021115529131,0.00263147394269795,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"MIR646HG",0.00135188221684831,0.109572964058703,83.9882684850563,0.0121873706589601,-1355.1932473794,3.75000895246153e-09,0.109724774146105,1789.23057240903,3.4176500735431e-08,-1359.09371957715,-3.90047219774874,0.020232355517111,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"TAF4",0.0158249056678156,0.150325129886795,141.681234274997,0.095244672172304,-2043.17169122645,2.88356469919118e-15,0.151635459884758,119.262222630183,1.90164273012567e-14,-2042.2125384081,0.959152818345501,2.60948482904826,"Anecdotal for nonstationary","HumanHeart","HumanHeart.rds",4247,36601
"LSM14B",0.00975160577607077,0.281610208398125,394.841616042781,0.0334690590931062,-3382.06842513408,0.00134434376234762,0.283513181928285,1158.35752912218,0.00471935490939997,-3388.51427259744,-6.44584746336113,0.00158709899074697,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"PSMA7",0.0666759482973927,0.780638753560982,789.877689661559,0.0786908903517849,-5595.628324007,0.0596216989349493,0.782296702739606,775.906975075507,0.0708164815216809,-5603.02266960067,-7.39434559367328,0.000614718822634552,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"SS18L1",3.73132651581501e-15,0.163389164054399,0.0879822503590078,2.28370500419026e-14,-2196.5037102277,3.10000060938935e-07,0.162948030787332,449.165807437387,1.90244380176543e-06,-2203.1821609869,-6.6784507592015,0.00125772498283577,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"MTG2",0.00119103102466653,0.226922702807519,197.469934419081,0.00522121577100099,-2902.28606786057,0.000297184835042043,0.226993057683333,407.908364030333,0.00130751250801282,-2906.68614779003,-4.40007992946312,0.0122763586210987,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"OSBPL2",3.21522846421884e-06,0.254448552304564,39.3794347423582,1.26359054031782e-05,-3141.43925863282,2.48741013026989e-08,0.254256125425616,141.737929453839,9.78308736027717e-08,-3144.99664521702,-3.55738658420478,0.0285132443903118,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"ADRM1",0.0112615016979764,0.505327941660749,403.457812354166,0.0217997131818202,-4613.75986445297,0.00149249617621208,0.505423834953152,348.598311852912,0.00294426532458904,-4617.55344256098,-3.79357810801775,0.0225148968187387,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"AL354836.1",0.00187424248650661,0.0535635645803593,16.9573933416898,0.0338080199356733,161.347219619253,6.32277821975846e-05,0.0532312452014781,96.2888039543875,0.00118638535401132,155.185021961267,-6.16219765798695,0.00210761635850057,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"LAMA5",2.56994234330825e-08,0.363212594825165,82.8505725379292,7.07558657955355e-08,-3898.29997250443,1.63331645391023e-06,0.361033112679816,2.74127478759684,4.5239868794432e-06,-3902.85895098658,-4.55897848215272,0.0104727515837884,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"LAMA5-AS1",0.00240734118167059,0.147764126645966,71.7821546246609,0.01603061631144,-1994.20106370266,1.67331242485924e-07,0.145265070899859,0.755370041855913,1.15190147707407e-06,-1998.56829992416,-4.36723622150112,0.0126862541572865,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"AL121832.2",6.74019423234831e-06,0.0561147287284652,265.897164659161,0.000120100103609767,63.7835320155756,0.000280007739083804,0.0559391792800347,159.378285375106,0.00498064369000181,58.3119241113262,-5.47160790424934,0.00420446634076605,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"RPS21",0.245681766267247,0.789457323966567,866.761859099687,0.237341791634739,-5703.86421732248,0.243547086755838,0.789155072916028,836.250051628494,0.235834780120169,-5711.0717298698,-7.20751254732022,0.000740998062545376,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"CABLES2",0.000560523322837644,0.142692506511175,13.4276903466046,0.00391282001844655,-1915.54233237011,1.57736795985095e-08,0.142739326803998,113.501441224539,1.10506881380132e-07,-1920.26530615372,-4.72297378361304,0.00888870611771403,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"GATA5",0.000994077930071804,0.0402963109883784,105.932968014432,0.0240752861891211,762.948751191907,9.99966054317043e-05,0.0402475751544155,218.016140729705,0.00247837976537706,757.165563409774,-5.78318778213315,0.00307888493347463,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"MIR1-1HG-AS1",1.27864136861239e-05,0.117432665818992,25.6150801621369,0.000108871083920661,-1500.8149174972,3.13502304975868e-09,0.117478588623025,9905.5004450356,2.66859093460652e-08,-1505.16198835321,-4.34707085600667,0.0129446739166052,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"MIR1-1HG",0.00340333016441263,0.297277307953597,313.017236039293,0.0113187539633893,-3477.24253809739,6.43652684191643e-11,0.29860335022343,2583.27430902789,2.15554408070535e-10,-3480.47604683911,-3.23350874172047,0.0394189449589911,"Strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"SLCO4A1",0.000222185609423294,0.113722878112004,1021.00028401416,0.00194993624266597,-1440.29125269547,0.0163251826773089,0.112444455940493,126.938109815183,0.126778197504796,-1442.45467021556,-2.16341752009043,0.114931667820065,"Moderate for stationary","HumanHeart","HumanHeart.rds",4247,36601
"MRGBP",4.84967887353822e-05,0.229929087418332,82.1482874742249,0.000210876155180918,-2928.08883564142,0.000131147258919007,0.22943893678176,391.30993147802,0.000571273297507562,-2933.90210980258,-5.81327416115801,0.00298763205211079,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"OGFR",1.22703629633607e-07,0.212098378294336,168.255617586376,5.78521908718175e-07,-2756.08544728224,0.00115030465376534,0.210544745591261,167.770245461295,0.00543378152882613,-2763.04464798135,-6.95920069911244,0.000949855491536389,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"COL9A3",4.40164804950732e-05,0.0655193367657725,489.656608069473,0.000671357981489133,-266.050549600533,9.07785783538205e-06,0.0655001588400562,42.049805497857,0.000138573707968028,-270.971814799288,-4.92126519875512,0.00728990183502594,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"TCFL5",0.0482593090344273,0.116728964035762,21.2932965337013,0.292501449566035,-1488.04431740851,9.62210725752322e-08,0.116722452578908,353.889906577556,8.24357192029108e-07,-1491.91615802308,-3.87184061456992,0.0208200125175165,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"DIDO1",9.27810453168692e-07,0.301831758658287,24.5804359947768,3.07392305327668e-06,-3505.59207977794,2.62321047650999e-07,0.301614199370499,168.003761229207,8.69723043715548e-07,-3510.7988797125,-5.20679993455815,0.00547917939563004,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"GID8",1.52199109119406e-06,0.332049159525965,24.5649707765298,4.58361080374979e-06,-3708.18748914957,7.27659127872215e-06,0.332053466767492,116.402565858047,2.19134342865102e-05,-3711.39729671225,-3.20980756267954,0.0403643801378454,"Strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"YTHDF1",0.000200452241408148,0.263904905106996,195.113334634146,0.000758985896464469,-3220.84823005571,0.0015755854827007,0.263240705376565,209.797670051844,0.00594973019820006,-3227.36785008173,-6.51962002601113,0.00147422916467892,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"ARFGAP1",0.000359930799242244,0.165444736641058,11.7762703616474,0.00217081222621095,-2229.35655545086,5.42633965248049e-10,0.165457218817713,60.287363858482,3.27960283235664e-09,-2234.04863955448,-4.69208410361625,0.00916756008768221,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"EEF1A2",0.10643380053009,0.864487322316253,881.665110958326,0.109621469783323,-5833.38242282549,0.10131244261572,0.865950837877419,777.182432136716,0.10474133016201,-5840.06329010518,-6.68086727968421,0.00125468933398419,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"PPDPF",0.0897343055119841,0.802628183434082,963.899305037282,0.100558132623846,-5670.30396952351,0.0843935699613717,0.803020089076427,940.012112168244,0.0951005983532839,-5676.96507214446,-6.66110262095481,0.00127973453005546,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"HELZ2",0.00301948163066839,0.0955532098207714,24.5363277952051,0.030632029887871,-1066.30989341,0.00123626043314488,0.0950982455945884,46.4152920720612,0.01283299706534,-1071.35044725246,-5.04055384246794,0.00647016387424425,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
